Annotator,Video Name,Category,Scenario Level 1,Scenario Level 2,Ego_X,Ego_Y,Ego_Angle,Other_X,Other_Y,Other_Angle,Target not visible,Ego Emergency Maneuver Required,Unexpected Maneuver,Night or Low Light,Rain/Snow/Fog,Cyclist/Scooter Involved,Pedestrian Involved,Nothing Special Observed,Comment
Derzou,00044.mp4,accident,Straight at intersection,Other vehicle approaching from side,85,104,90,142,56,179.29268063145577,False,False,False,False,False,False,False,True,
Derzou,00046.mp4,accident,Driving in Lane,PV stopped,88,111,90,89,35,90,False,False,False,False,False,False,False,True,
Derzou,00047.mp4,accident,Driving in Lane,Oncoming vehicle,90,127,90,134,67,180.0,False,False,False,False,False,False,False,True,
Derzou,00048.mp4,accident,Leaving Lane,PV @ target lane,79,115,62.78388844269253,135,115,90,False,False,False,True,False,False,False,False,
Derzou,00049.mp4,accident,Leaving Lane,Object,88,126,80.53767779197439,135,51,90,False,False,False,False,False,False,False,True,vehicle is parked
Derzou,00054.mp4,accident,Leaving Lane,PV @ target lane,106,62,125.90972307917767,41,91,331.7826441452707,False,False,False,True,False,False,False,False,
Derzou,00055.mp4,accident,Driving in Lane,PV stopped,83,126,90,85,46,90,False,False,False,True,False,False,False,False,
Derzou,00056.mp4,accident,Straight at intersection,Other vehicle approaching from side,135,109,90,66,70,0.0,False,False,False,False,False,False,False,True,
Derzou,00057.mp4,accident,Driving in Lane,PV stopped,84,127,90,85,48,90,False,False,False,False,False,False,False,True,
Derzou,00058.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,91,129,91.00508600525419,56,56,115.20112364547508,False,False,False,True,False,False,False,False,
Derzou,00059.mp4,accident,Leaving Lane,PV @ target lane,86,96,62.24145939893998,139,96,90,False,False,False,False,False,False,False,True,
Derzou,00060.mp4,accident,Driving in Lane,PV stopped,79,128,90,85,48,90,False,False,False,False,True,False,False,False,
Derzou,00061.mp4,near-miss,Driving in Lane,PV cut-in,83,117,90,30,106,65.89776549883887,False,False,False,True,False,False,False,False,
Derzou,00062.mp4,accident,Straight at intersection,Other vehicle approaching from side,84,112,90,154,78,180.93919094573556,False,False,False,False,False,False,False,True,
Derzou,00063.mp4,near-miss,Driving in Lane,PV cut-in,88,115,90,60,44,59.981632572390915,False,False,False,False,False,False,False,True,
Stijn,00064.mp4,near-miss,Leaving Lane,SV @ target lane,49,94,90,86,66,90,True,False,False,True,False,False,False,False,Difficult to judge if impact or not
Stijn,00065.mp4,accident,Driving in Lane,PV stopped,85,154,90,85,70,90,False,False,False,False,True,False,False,False,
Stijn,00066.mp4,accident,Straight at intersection,Other vehicle approaching from side,97,153,90,99,93,181.59114027119458,False,True,False,True,True,False,False,False,"EM unclear, I judge yes"
Stijn,00068.mp4,accident,Driving in Lane,PV stopped,82,152,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00071.mp4,accident,Leaving Lane,SV @ target lane,127,154,113.70264595096624,70,151,70.76932762433871,False,False,False,False,False,False,False,True,slow speed accident in traffic jam
Stijn,00072.mp4,accident,Leaving Lane,SV @ target lane,39,93,83.0470425318261,76,144,90,True,False,True,True,False,False,False,False,
Stijn,00074.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,150,143,99.86580694308438,99,85,132.436229788535,False,False,False,True,False,False,True,False,
Stijn,00076.mp4,near-miss,Leaving Lane,SV @ target lane,96,131,56.659292653523,147,149,90,False,False,True,True,False,False,False,False,Impact or not difficult to judge
Stijn,00077.mp4,accident,Driving in Lane,PV braking / slower,86,161,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00078.mp4,accident,Straight at intersection,PV Slower / Braking / Stopped,87,155,90,85,70,90,False,True,False,False,False,False,True,False,
Stijn,00079.mp4,near-miss,Turning at intersection,PV Slower / Braking / Stopped,127,136,108.82471001824007,85,70,128.92754359279232,False,True,False,True,False,False,False,False,
Stijn,00081.mp4,accident,Straight at intersection,Other vehicle approaching from side,135,125,90,74,104,1.6846843178962914,True,True,False,False,False,False,False,False,
Stijn,00082.mp4,accident,Driving in Lane,PV cut-in,82,126,87.87890360333854,122,94,108.43494882292202,False,False,False,False,False,False,False,True,
Stijn,00083.mp4,accident,Driving in Lane,PV stopped,84,142,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00084.mp4,accident,Driving in Lane,PV cut-in,81,153,86.18592516570965,127,134,115.01689347810004,False,True,False,False,True,False,False,False,
Stijn,00085.mp4,accident,Straight at intersection,Other vehicle approaching from side,119,136,90,77,97,42.70938995736147,True,False,False,True,False,False,False,False,
Stijn,00086.mp4,accident,Driving in Lane,PV braking / slower,86,150,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00089.mp4,accident,Straight at intersection,Other vehicle approaching from side,112,145,90,168,93,177.51044707800085,False,True,False,True,False,False,False,False,
Stijn,00090.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,127,138,90,65,82,341.565051177078,False,True,False,False,False,False,False,False,
Stijn,00093.mp4,accident,Driving in Lane,PV braking / slower,85,153,90,85,70,90,False,False,False,True,True,False,False,False,
Stijn,00095.mp4,accident,Other,Add Comment,137,137,90,104,83,78.69006752597979,False,False,False,False,False,False,False,True,"Ego standstill, hit by Target at side"
Stijn,00096.mp4,accident,Driving in Lane,PV cut-in,46,115,90,85,70,109.85521436932106,False,False,False,False,False,False,False,True,
Stijn,00097.mp4,accident,Leaving Lane,SV @ target lane,150,119,116.05349531049094,100,138,90,True,False,False,False,False,False,False,False,
Stijn,00098.mp4,accident,Driving in Lane,PV braking / slower,87,150,90,85,70,90,False,False,False,False,False,False,True,False,
Stijn,00099.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,135,133,90,96,93,53.47114463301483,False,False,False,False,False,False,False,True,
Stijn,00100.mp4,accident,Driving in Lane,PV cut-in,139,136,90,100,97,68.74949449286676,False,True,False,True,False,False,False,False,
Stijn,00102.mp4,accident,Driving in Lane,PV stopped,88,151,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00103.mp4,accident,Straight at intersection,Other vehicle approaching from side,138,137,90,128,80,5.572197803963795,False,False,False,True,True,False,False,False,
Stijn,00104.mp4,near-miss,Driving in Lane,PV stopped,87,155,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00105.mp4,accident,Straight at intersection,Other vehicle approaching from side,134,116,90,75,109,356.72951207681643,False,False,False,True,False,False,False,False,
Stijn,00106.mp4,accident,Turning at intersection,Other vehicle approaching from front / opposite,165,120,90,85,70,90,False,False,False,True,False,False,False,False,"Ego u-turn, target oncoming"
Stijn,00108.mp4,accident,Other,Add Comment,92,156,90,117,84,268.8876003837022,False,False,False,True,False,False,False,False,"Ego standstil, oncoming target impact"
Stijn,00109.mp4,near-miss,Driving in Lane,PV stopped,85,155,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00110.mp4,near-miss,Driving in Lane,PV cut-in,76,147,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00111.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,69,144,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00112.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,134,133,117.97947438848014,85,70,134.06080905426444,False,False,False,True,False,False,False,False,
Stijn,00114.mp4,accident,Straight at intersection,PV Slower / Braking / Stopped,93,156,90,127,94,155.92450174492117,False,True,False,True,True,False,False,False,Target PV u-turn at intersection
Stijn,00117.mp4,accident,Leaving Lane,RV @ target lane,79,102,79.2157021324374,117,137,90,False,False,False,False,False,False,False,True,
Stijn,00118.mp4,accident,Driving in Lane,PV stopped,89,144,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00119.mp4,accident,Straight at intersection,Other vehicle approaching from side,119,123,90,64,121,12.094757077012101,False,False,False,True,False,False,False,False,
Stijn,00121.mp4,near-miss,Driving in Lane,PV cut-in,120,138,90,80,112,79.2157021324374,False,True,True,False,True,False,False,False,Difficult to judge near miss
Stijn,00122.mp4,accident,Straight at intersection,Other vehicle approaching from side,109,161,90,151,95,200.55604521958347,True,False,False,False,False,False,False,False,intersection = exit parking lot
Stijn,00123.mp4,accident,Driving in Lane,PV cut-in,129,143,90,82,112,51.0724564072077,False,True,False,True,False,False,False,False,
Stijn,00124.mp4,accident,Driving in Lane,PV cut-out,84,150,90,85,70,90,True,True,True,False,False,False,False,False,
Stijn,00125.mp4,accident,Straight at intersection,Other vehicle approaching from side,94,146,90,104,91,180.0,False,False,False,False,False,False,False,True,
Stijn,00127.mp4,accident,Straight at intersection,Other vehicle approaching from front / opposite,117,149,90,58,110,306.86989764584405,False,True,False,False,False,False,False,False,
Stijn,00128.mp4,accident,Driving in Lane,PV cut-in,80,157,95.31454566994475,113,120,113.38522105721376,False,False,False,False,False,False,False,True,
Stijn,00129.mp4,accident,Driving in Lane,PV cut-in,114,153,90,103,79,139.23639479905884,False,True,False,False,False,False,False,False,
Stijn,00130.mp4,accident,Driving in Lane,PV stopped,86,155,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00131.mp4,accident,Straight at intersection,Other vehicle approaching from side,115,138,88.83086067209258,71,79,358.63607246839706,False,True,False,False,False,False,False,False,
Stijn,00132.mp4,accident,Straight at intersection,Other vehicle approaching from side,125,142,90,66,93,356.98721249581666,False,True,False,False,False,False,False,False,
Stijn,00133.mp4,accident,Leaving Lane,SV @ target lane,87,136,91.0809241866607,115,76,112.71441235316725,False,False,False,False,False,False,False,True,
Stijn,00135.mp4,accident,Turning at intersection,Other vehicle on the adjacent lane,141,113,104.03624346792648,101,141,90,True,False,False,False,False,False,False,False,
Stijn,00136.mp4,near-miss,Driving in Lane,PV cut-in,127,125,90,85,70,66.37062226934319,False,False,False,True,False,False,False,False,
Stijn,00138.mp4,near-miss,Turning at intersection,Other vehicle on the adjacent lane,111,138,74.74488129694222,83,98,54.86580694308437,False,True,False,True,False,False,False,False,
Stijn,00141.mp4,accident,Driving in Lane,PV cut-in,132,121,90,93,81,58.49573328079582,False,False,False,True,False,False,False,False,
Stijn,00142.mp4,accident,Straight at intersection,PV Slower / Braking / Stopped,107,160,90,106,84,126.86989764584402,False,True,False,False,False,False,False,False,
Stijn,00143.mp4,accident,Straight at intersection,Other vehicle approaching from side,127,142,90,85,70,337.2490236572124,False,True,False,False,False,False,False,False,
Stijn,00144.mp4,accident,Driving in Lane,PV stopped,93,152,90,85,70,90,False,False,False,True,False,False,False,False,
Stijn,00145.mp4,accident,Driving in Lane,PV stopped,87,154,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00147.mp4,accident,Turning at intersection,Other vehicle on the adjacent lane,165,120,90,85,70,90,False,False,False,True,False,False,False,False,
Stijn,00148.mp4,accident,Turning at intersection,Other,94,165,103.44861505168652,119,115,132.13759477388825,False,False,False,False,False,False,False,True,PV cut-in
Stijn,00149.mp4,accident,Driving in Lane,PV stopped,89,155,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00151.mp4,accident,Driving in Lane,PV stopped,81,151,90,85,70,90,False,False,False,True,False,False,False,False,
Stijn,00152.mp4,accident,Driving in Lane,PV cut-in,89,160,90,140,131,132.87890360333856,False,False,False,False,False,False,False,True,
Stijn,00153.mp4,accident,Driving in Lane,PV braking / slower,85,145,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00154.mp4,accident,Turning at intersection,Other vehicle approaching from side,91,163,90,150,121,180.98776039963982,False,False,False,False,False,False,False,True,
Stijn,00155.mp4,accident,Straight at intersection,Other vehicle approaching from side,136,137,90,84,96,12.094757077012101,True,True,False,False,False,False,False,False,
Stijn,00157.mp4,accident,Driving in Lane,PV cut-in,89,164,90,130,110,120.14138555207535,False,False,False,False,False,False,False,True,
Stijn,00158.mp4,near-miss,Driving in Lane,PV braking / slower,87,158,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00160.mp4,accident,Driving in Lane,PV stopped,90,150,90,85,70,90,False,True,False,True,True,False,False,False,
Stijn,00162.mp4,near-miss,Driving in Lane,PV cut-in,65,149,90,92,77,90,False,True,False,False,False,False,False,False,
Stijn,00163.mp4,accident,Driving in Lane,Other,127,113,90,85,70,90,False,False,False,False,False,False,False,True,Ego hit parked target opening door
Stijn,00164.mp4,accident,Driving in Lane,Other,165,120,90,85,70,90,False,False,False,True,False,False,False,False,Difficult to judge due to accident occured in blurred area
Stijn,00166.mp4,accident,Straight at intersection,Other vehicle approaching from side,129,149,90,80,96,5.194428907734806,False,True,False,False,False,False,False,False,
Stijn,00167.mp4,accident,Leaving Lane,SV @ target lane,129,118,90,86,73,77.12499844038753,False,False,False,False,True,False,False,False,
Stijn,00168.mp4,accident,Straight at intersection,Other vehicle approaching from front / opposite,139,148,90,85,70,295.6021875514418,False,True,False,False,False,False,False,False,
Stijn,00169.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,40,118,90,85,70,113.19859051364818,False,False,False,False,True,False,False,False,
Stijn,00170.mp4,accident,Leaving Lane,SV @ target lane,140,125,113.33404127670978,87,115,90,False,False,False,True,False,False,False,False,
Stijn,00171.mp4,accident,Driving in Lane,PV braking / slower,72,151,90,85,70,90,False,False,True,False,False,False,False,False,
Stijn,00172.mp4,accident,Straight at intersection,Other vehicle approaching from side,122,141,90,85,70,315.0,False,False,False,False,False,False,False,True,
Stijn,00173.mp4,accident,Driving in Lane,PV stopped,85,155,90,85,70,90,False,False,False,True,False,False,False,False,
Stijn,00174.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,63,144,90,85,70,80.53767779197439,False,False,False,False,True,False,False,False,
Stijn,00175.mp4,accident,Driving in Lane,PV cut-in,127,129,90,91,86,80.78897345918332,False,False,False,True,False,False,False,False,
Stijn,00177.mp4,accident,Straight at intersection,Other vehicle approaching from side,121,153,90,80,96,358.56790381583534,False,False,False,False,False,False,False,True,ego start from stop
Stijn,00179.mp4,accident,Driving in Lane,PV braking / slower,88,153,90,85,70,90,False,True,False,False,False,False,False,False,difficult to judge if impact
Stijn,00180.mp4,accident,Driving in Lane,PV cut-in,133,130,90,95,88,75.6186054089094,False,False,False,False,False,False,False,True,
Stijn,00181.mp4,accident,Driving in Lane,PV braking / slower,89,154,90,85,70,90,False,True,False,True,False,False,False,False,
Stijn,00183.mp4,accident,Driving in Lane,PV cut-in,133,141,90,96,95,73.00917670801384,False,False,False,False,False,False,False,True,
Stijn,00184.mp4,near-miss,Driving in Lane,PV cut-in,128,137,90,94,92,80.2724214485984,True,True,False,True,True,False,False,False,
Stijn,00187.mp4,accident,Leaving Lane,SV @ target lane,119,95,108.06047193619918,77,113,88.72696997994329,True,False,False,False,False,False,False,False,
Stijn,00188.mp4,accident,Straight at intersection,Other vehicle approaching from side,84,160,90,129,104,180.0,False,False,False,False,False,False,False,True,
Stijn,00189.mp4,accident,Driving in Lane,PV stopped,83,157,90,85,70,90,False,True,False,True,False,False,False,False,
Stijn,00190.mp4,accident,Driving in Lane,PV cut-in,134,135,90,97,99,64.79887635452492,False,False,False,False,False,False,False,True,
Stijn,00192.mp4,accident,Straight at intersection,Other vehicle approaching from side,124,149,90,99,92,358.1523897340054,False,False,False,True,False,False,False,False,
Stijn,00194.mp4,accident,Driving in Lane,PV braking / slower,102,147,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00195.mp4,accident,Turning at intersection,Other vehicle approaching from front / opposite,123,164,117.95096902789018,85,70,270.0,False,False,False,False,False,False,False,True,
Stijn,00199.mp4,accident,Straight at intersection,Other vehicle approaching from side,107,164,90,159,104,181.63657704161673,False,False,False,False,False,False,False,True,
Stijn,00200.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,131,134,90,95,89,82.50414236027014,False,False,False,True,False,False,False,False,
Stijn,00201.mp4,accident,Leaving Lane,SV @ target lane,93,105,81.86989764584403,134,112,90,False,False,False,True,False,False,False,False,
Stijn,00202.mp4,accident,Driving in Lane,PV cut-in,126,132,90,87,88,64.98310652189998,False,False,False,False,True,False,False,False,
Stijn,00205.mp4,accident,Driving in Lane,PV braking / slower,84,153,90,85,70,90,False,True,False,True,False,False,False,False,
Stijn,00206.mp4,accident,Other,Add Comment,139,157,90,87,102,180.0,False,False,False,True,False,False,False,False,"Ego straight path, Target reverse from parking"
Stijn,00207.mp4,accident,Driving in Lane,PV cut-in,105,173,90,154,128,161.07535558394878,False,False,False,False,False,False,False,True,
Stijn,00208.mp4,accident,Straight at intersection,Other vehicle approaching from front / opposite,118,161,90,88,92,313.83086067209257,False,True,False,False,False,False,False,False,
Stijn,00209.mp4,accident,Straight at intersection,Other,136,155,90,97,123,77.0053832080835,False,False,False,True,False,False,False,False,SV Cut-in
Stijn,00210.mp4,accident,Turning at intersection,Other vehicle approaching from side,121,165,90,64,116,2.3859440303888126,False,False,False,False,False,False,False,True,intersection is start from stop cut-in by ego
Stijn,00213.mp4,accident,Driving in Lane,PV stopped,87,156,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00214.mp4,near-miss,Turning at intersection,Other vehicle on the adjacent lane,71,154,67.75097634278764,120,130,83.29016319224307,False,False,False,True,False,False,False,False,
Stijn,00216.mp4,accident,Turning at intersection,Other vehicle approaching from front / opposite,144,161,115.51387042753426,109,83,315.0,False,False,False,False,False,False,False,True,
Stijn,00217.mp4,accident,Turning at intersection,Other vehicle on the adjacent lane,138,137,90,102,90,49.76364169072618,False,False,False,False,False,False,False,True,
Stijn,00218.mp4,accident,Driving in Lane,PV cut-in,135,138,90,108,83,58.172553423326896,True,False,False,True,True,False,False,False,
Stijn,00222.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,53,150,78.23171106797936,85,70,59.34933204294713,False,False,False,False,False,False,False,True,
Stijn,00223.mp4,accident,Turning at intersection,Other vehicle on the adjacent lane,117,165,101.30993247402021,134,98,124.87532834460218,False,False,False,True,True,False,False,False,Target cut-in
Stijn,00224.mp4,accident,Driving in Lane,PV stopped,89,159,90,85,70,90,False,False,False,True,False,False,False,False,
Stijn,00225.mp4,accident,Other,Add Comment,139,157,90,89,98,175.36453657309735,False,False,False,True,True,False,False,False,"Parking lot: Ego straight path, target reverse from parking space"
Stijn,00226.mp4,accident,Driving in Lane,PV stopped,85,157,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00227.mp4,accident,Driving in Lane,PV stopped,83,160,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00228.mp4,accident,Driving in Lane,PV stopped,89,151,90,85,70,90,False,True,False,False,False,False,False,True,
Stijn,00232.mp4,accident,Straight at intersection,Other vehicle approaching from side,140,150,90,87,96,0.0,False,False,False,True,True,False,False,False,
Stijn,00233.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,146,149,113.96248897457819,86,96,137.20259816176582,False,False,False,False,False,False,True,False,
Stijn,00234.mp4,accident,Driving in Lane,PV stopped,85,158,90,85,70,90,False,False,False,True,False,False,False,False,
Stijn,00235.mp4,accident,Other,Add Comment,92,162,90,155,109,178.3864610671188,False,False,False,False,False,False,False,True,"Parking lot: Ego straight path, target exit from parking space"
Stijn,00236.mp4,near-miss,Driving in Lane,PV stopped,95,171,102.38075692880719,123,89,90,False,True,False,True,False,False,False,False,
Stijn,00237.mp4,accident,Driving in Lane,PV stopped,87,157,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00238.mp4,accident,Driving in Lane,PV stopped,87,155,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00239.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,108,165,90,147,126,107.96913974015703,True,False,False,True,False,False,False,False,Target SV cut-in
Stijn,00240.mp4,accident,Driving in Lane,PV braking / slower,102,151,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00242.mp4,accident,Driving in Lane,PV cut-in,60,166,90,102,127,110.92450174492117,False,True,False,False,False,False,False,False,
Stijn,00244.mp4,accident,Turning at intersection,Other vehicle approaching from front / opposite,108,159,42.70938995736147,102,87,318.81407483429035,False,False,False,False,False,False,False,True,
Stijn,00245.mp4,accident,Driving in Lane,PV cut-in,121,148,90,155,89,109.5731258304102,False,False,False,False,False,False,False,True,
Stijn,00247.mp4,accident,Driving in Lane,PV cut-in,78,153,90,125,111,109.35899417569473,False,False,False,False,False,False,False,True,
Stijn,00250.mp4,accident,Driving in Lane,PV braking / slower,84,154,90,85,70,90,False,False,False,False,False,False,False,True,
Stijn,00251.mp4,accident,Driving in Lane,PV cut-in,128,157,90,100,102,66.37062226934319,False,False,True,True,False,False,False,False,
Stijn,00252.mp4,accident,Driving in Lane,PV cut-in,92,165,90,136,133,106.14433878028349,False,False,False,False,False,False,False,True,
Stijn,00253.mp4,accident,Other,Add Comment,97,165,90,143,100,27.979474388480146,False,False,False,False,False,False,False,True,Target reversed into ego at parking speed
Stijn,00254.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,144,123,90,100,130,78.92979742206063,False,False,False,True,False,False,False,False,Target SV cut-in
Stijn,00255.mp4,accident,Driving in Lane,PV stopped,89,159,90,85,70,90,False,True,False,False,False,False,False,False,
Stijn,00256.mp4,accident,Leaving Lane,PV @ target lane,88,155,90,85,70,90,False,False,False,False,False,False,False,True,
Sergi Reboll Blasco,00260.mp4,accident,Straight at intersection,Other vehicle approaching from side,128,135,90,111,82,43.09084756700362,False,False,True,True,False,False,False,False,
Sergi Reboll Blasco,00262.mp4,accident,Other,Add Comment,85,162,90,85,70,90,False,False,True,True,False,False,False,False,truck PV reversing in to the EGO
Sergi Reboll Blasco,00263.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,101,179,67.98871680208065,148,140,84.68545433005525,True,False,False,True,False,False,False,False,
Sergi Reboll Blasco,00264.mp4,accident,Driving in Lane,PV cut-in,132,143,90,175,111,118.30075576600638,False,False,False,False,True,False,False,False,
Sergi Reboll Blasco,00265.mp4,accident,Driving in Lane,PV braking / slower,85,142,90,85,70,90,False,False,False,False,False,False,False,True,
Sergi Reboll Blasco,00266.mp4,accident,Driving in Lane,PV braking / slower,85,138,90,85,70,90,False,False,False,False,False,False,False,True,
Sergi Reboll Blasco,00269.mp4,accident,Straight at intersection,Other vehicle approaching from side,104,147,90,157,137,180.0,False,True,False,False,False,False,False,False,
Sergi Reboll Blasco,00270.mp4,accident,Leaving Lane,PV @ target lane,71,140,90,85,70,90,False,False,False,False,False,False,False,True,
Sergi Reboll Blasco,00271.mp4,accident,Driving in Lane,PV cut-in,123,123,90,92,81,82.03038960567865,False,False,True,True,False,False,False,False,
Sergi Reboll Blasco,00272.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,85,70,90,False,False,True,True,False,False,False,False,
Sergi Reboll Blasco,00273.mp4,accident,Straight at intersection,Other vehicle on the adjacent lane,126,150,90,89,124,63.97040780848655,False,False,True,True,False,False,False,False,
Sergi Reboll Blasco,00275.mp4,accident,Driving in Lane,PV braking / slower,85,138,90,85,70,90,False,False,False,False,False,False,False,True,
Sergi Reboll Blasco,00276.mp4,accident,Driving in Lane,PV braking / slower,93,133,90,85,70,90,False,False,False,False,False,False,False,True,
Sergi Reboll Blasco,00282.mp4,accident,Turning at intersection,PV Slower / Braking / Stopped,116,152,90,143,83,56.309932474020215,False,False,False,False,False,False,False,True,
