Annotator,Video Name,Category,Scenario Level 1,Scenario Level 2,Ego_X,Ego_Y,Ego_Angle,Other_X,Other_Y,Other_Angle,Target not visible,Ego Emergency Maneuver Required,Unexpected Maneuver,Night or Low Light,Rain/Snow/Fog,Cyclist/Scooter Involved,Pedestrian Involved,Nothing Special Observed,Comment
Stefaan,00660.mp4,near-miss,Driving in Lane,PV cut-in,120,142,90,81,82,62.10272896905237,False,False,False,False,False,False,False,True,
Stefaan,00661.mp4,near-miss,Driving in Lane,PV cut-in,81,123,90,108,58,137.81555668421123,False,False,False,False,False,False,False,True,
Stefaan,00663.mp4,near-miss,Leaving Lane,SV @ target lane,79,128,76.6075022462489,150,107,101.07020257793937,False,False,False,False,False,False,False,True,
Stefaan,00664.mp4,near-miss,Driving in Lane,PV cut-in,119,132,90,76,82,80.7273982227997,False,False,False,False,False,False,False,True,
Stefaan,00665.mp4,near-miss,Turning at intersection,PV Slower / Braking / Stopped,168,98,145.4914770123316,85,70,177.06432655357884,False,False,False,True,False,False,False,False,
Stefaan,00666.mp4,near-miss,Driving in Lane,Other,116,147,75.37912601136834,86,56,90,False,False,False,True,False,False,False,False,broken vehicle left side
Stefaan,00667.mp4,near-miss,Driving in Lane,PV cut-in,126,111,90,67,92,73.68614757373945,False,False,False,False,False,False,False,True,
Stefaan,00668.mp4,near-miss,Driving in Lane,PV cut-in,135,111,90,82,90,75.67728002179645,False,False,False,True,False,False,False,False,
Stefaan,00669.mp4,near-miss,Straight at intersection,Other,165,120,90,121,56,358.80651057601796,False,False,False,True,False,False,True,False,pedestrian
Stefaan,00670.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,119,69,55.00797980144134,False,False,True,False,False,False,False,False,
Stefaan,00671.mp4,near-miss,Driving in Lane,PV stopped,89,153,90,85,70,90,False,False,False,True,False,False,False,False,
Stefaan,00673.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,96,148,90,150,88,177.70938995736148,True,True,False,False,False,False,False,False,
Stefaan,00674.mp4,near-miss,Other,Add Comment,93,97,86.8778695378843,144,85,91.59114027119459,False,False,False,True,False,False,False,False,passing on 1 way street
Stefaan,00675.mp4,near-miss,Driving in Lane,PV cut-in,151,113,90,110,65,81.15818543980832,False,False,False,True,False,False,False,False,
Stefaan,00677.mp4,near-miss,Straight at intersection,Other vehicle on the adjacent lane,95,125,91.16913932790742,149,84,135.0,False,False,True,False,True,False,False,False,
Stefaan,00678.mp4,near-miss,Other,Add Comment,165,120,90,85,70,90,False,False,False,False,False,False,False,True,no video
Stefaan,00682.mp4,near-miss,Turning at intersection,Other vehicle on the adjacent lane,131,126,83.99099404250548,97,66,45.93919094573558,False,True,False,False,False,False,False,False,going straight at corner
Stefaan,00683.mp4,near-miss,Driving in Lane,Oncoming vehicle,96,160,90,122,55,204.77514056883192,False,False,False,False,False,False,False,True,
Stefaan,00684.mp4,near-miss,Driving in Lane,PV cut-in,123,144,90,79,97,75.65066795705286,False,True,False,True,False,False,False,False,
Stefaan,00686.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,125,71,67.47943439710312,False,True,True,False,False,False,False,False,
Stefaan,00687.mp4,near-miss,Turning at intersection,Other vehicle on the adjacent lane,107,129,142.12501634890182,113,75,163.53998518795996,False,True,False,False,False,False,False,False,
Stefaan,00688.mp4,near-miss,Straight at intersection,PV Slower / Braking / Stopped,109,158,90,93,70,109.35899417569473,False,False,False,True,False,False,False,False,
Stefaan,00690.mp4,near-miss,Straight at intersection,Other vehicle approaching from front / opposite,104,156,90,85,70,311.8778695378843,False,True,False,True,False,False,False,False,
Stefaan,00691.mp4,near-miss,Driving in Lane,PV braking / slower,85,151,90,85,70,90,False,False,False,True,False,False,False,False,
Stefaan,00692.mp4,near-miss,Driving in Lane,PV braking / slower,108,148,90,106,57,91.2188752351313,False,False,False,False,False,False,False,True,other car involved
Stefaan,00693.mp4,near-miss,Driving in Lane,Other,108,116,90,153,65,90,False,False,False,False,False,False,False,True,opening door
Stefaan,00694.mp4,near-miss,Turning at intersection,PV Slower / Braking / Stopped,94,154,82.8749836510982,137,72,50.01311375503581,False,False,False,True,False,False,False,False,
Stefaan,00695.mp4,near-miss,Turning at intersection,Other vehicle on the adjacent lane,116,126,59.03624346792648,85,70,36.86989764584402,False,True,False,True,False,False,False,False,
Stefaan,00696.mp4,near-miss,Straight at intersection,PV Slower / Braking / Stopped,93,155,90.0,121,65,57.724355685422374,False,False,False,False,False,False,True,False,
Stefaan,00697.mp4,near-miss,Leaving Lane,RV @ target lane,128,141,90,89,87,90,True,True,False,False,False,False,False,False,
Stefaan,00698.mp4,near-miss,Driving in Lane,PV cut-in,133,129,90,84,84,81.34745820888527,False,False,False,True,False,False,False,False,
Stefaan,00699.mp4,near-miss,Leaving Lane,SV @ target lane,134,130,90,93,73,76.67546873810922,False,False,False,True,False,False,False,False,
Stefaan,00700.mp4,near-miss,Driving in Lane,PV cut-in,128,149,90,90,91,67.5205656028969,False,False,False,True,False,False,False,False,
Stefaan,00701.mp4,near-miss,Driving in Lane,PV cut-in,122,147,90,148,63,108.43494882292202,False,True,False,False,False,False,False,True,
Stefaan,00702.mp4,near-miss,Driving in Lane,PV stopped,84,151,90,85,70,90,False,True,False,False,False,False,False,False,
Stefaan,00703.mp4,near-miss,Driving in Lane,PV braking / slower,83,150,90,85,70,90,False,False,False,True,False,False,False,False,
Stefaan,00704.mp4,near-miss,Driving in Lane,PV cut-in,134,136,90,94,70,50.042451069170916,False,True,False,False,False,False,False,False,
Stefaan,00705.mp4,near-miss,Driving in Lane,PV cut-in,137,132,90,104,67,68.19859051364818,False,False,False,False,True,False,False,False,
Stefaan,00707.mp4,near-miss,Driving in Lane,PV cut-in,114,146,90,139,63,172.40535663140858,False,True,True,True,False,False,False,False,
Stefaan,00709.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,90,140,90,125,53,181.30195267257886,False,False,False,False,False,False,False,True,
Stefaan,00710.mp4,near-miss,Driving in Lane,PV stopped,148,142,90,147,54,91.27303002005671,False,False,False,True,False,False,False,False,
Stefaan,00712.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,64,138,91.30195267257888,114,74,181.46880071438582,False,False,False,True,False,False,False,False,red light
Stefaan,00713.mp4,near-miss,Driving in Lane,PV cut-in,103,137,90,121,53,114.10223450116115,False,False,False,False,False,False,False,True,
Stefaan,00714.mp4,near-miss,Driving in Lane,PV cut-in,131,128,90,85,85,62.850318302216834,False,False,False,True,False,False,False,False,
Stefaan,00715.mp4,near-miss,Other,Add Comment,165,120,90,112,52,1.4320961841646465,False,False,False,False,False,False,False,True,parking approach left
Stefaan,00719.mp4,near-miss,Turning at intersection,PV Slower / Braking / Stopped,85,153,90,85,70,90,False,False,False,False,False,False,False,True,
Stefaan,00722.mp4,near-miss,Driving in Lane,PV stopped,87,155,90,85,70,90,False,False,False,True,False,False,False,False,
Stefaan,00723.mp4,near-miss,Straight at intersection,Other vehicle on the adjacent lane,132,138,90,89,82,86.18592516570965,False,False,True,True,False,False,False,False,
Stefaan,00725.mp4,near-miss,Driving in Lane,PV braking / slower,85,157,90,85,70,90,False,False,False,False,False,False,False,True,
Stefaan,00727.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,165,120,90,87,59,1.5911402711945872,False,False,False,False,False,False,False,True,
Stefaan,00729.mp4,near-miss,Driving in Lane,PV stopped,87,158,90,85,70,90,False,False,False,False,False,False,False,True,
Stefaan,00730.mp4,near-miss,Driving in Lane,PV cut-in,139,126,90,106,50,90,False,True,False,False,False,False,False,False,
Stefaan,00731.mp4,near-miss,Driving in Lane,PV stopped,85,157,90,85,70,90,False,False,False,False,False,False,False,True,
Stefaan,00733.mp4,near-miss,Driving in Lane,PV braking / slower,74,159,90,85,70,90,False,True,True,False,False,False,False,False,
Stefaan,00734.mp4,near-miss,Driving in Lane,PV braking / slower,86,157,90,85,70,90,False,True,True,True,True,False,False,False,
Stefaan,00735.mp4,near-miss,Driving in Lane,PV cut-in,114,152,90,85,70,90,False,False,True,False,False,False,False,False,
Stefaan,00737.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,84,177,90,139,113,177.51044707800085,False,False,False,False,False,False,False,True,
Stefaan,00739.mp4,near-miss,Driving in Lane,PV cut-in,65,140,90,87,60,99.16234704572172,False,True,False,True,False,False,False,False,
Stefaan,00740.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,81,146,90,130,70,177.4551956201869,False,False,False,False,False,False,False,True,
Stefaan,00741.mp4,near-miss,Straight at intersection,Other vehicle on the adjacent lane,129,141,90,95,69,82.8749836510982,False,False,False,True,False,False,False,False,
Stefaan,00742.mp4,near-miss,Turning at intersection,Other vehicle approaching from front / opposite,128,146,107.52556837372288,86,43,270.0,False,True,False,True,True,False,False,False,
Stefaan,00744.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,123,61,76.32869286780416,False,False,False,False,False,False,False,True,
Stefaan,00745.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,131,59,64.02560603756868,False,False,False,True,False,False,False,False,
Stefaan,00747.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,119,63,65.2975697722287,False,False,False,False,False,False,False,True,
Stefaan,00748.mp4,near-miss,Driving in Lane,PV cut-in,122,143,90,161,82,105.12400730831057,False,False,False,False,False,False,False,True,
Stefaan,00750.mp4,near-miss,Driving in Lane,PV cut-in,82,144,90,120,74,108.92464441605124,False,False,False,True,False,False,False,False,
Stefaan,00751.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,165,120,90,121,62,0.0,False,False,False,False,False,False,False,True,
Stefaan,00753.mp4,near-miss,Leaving Lane,PV @ target lane,147,145,77.27564431457763,155,58,90,False,True,False,False,False,False,False,False,
Stefaan,00754.mp4,near-miss,Leaving Lane,PV @ target lane,122,141,76.82744657667311,130,56,90,False,True,False,False,False,False,False,False,
Stefaan,00755.mp4,near-miss,Driving in Lane,PV cut-in,85,147,90,117,69,104.67639313745002,True,False,False,True,False,False,False,False,
Stefaan,00757.mp4,near-miss,Driving in Lane,PV cut-in,85,139,90,126,69,104.03624346792648,False,False,False,False,False,False,False,True,
Stefaan,00758.mp4,near-miss,Driving in Lane,Oncoming vehicle,135,141,90,69,64,328.73626830562256,True,True,True,False,False,False,False,False,
Stefaan,00761.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,108,155,90,156,78,180.0,False,False,False,False,False,False,False,True,
Stefaan,00762.mp4,near-miss,Driving in Lane,PV stopped,87,157,90,85,70,90,False,False,False,True,False,False,False,False,
Stefaan,00763.mp4,near-miss,Driving in Lane,PV cut-in,75,132,90.0,118,80,135.0,False,True,False,True,True,False,False,False,
Stefaan,00765.mp4,near-miss,Driving in Lane,PV cut-in,134,124,90,94,72,82.72499504211075,False,False,False,False,False,False,False,True,
Stefaan,00766.mp4,near-miss,Straight at intersection,Other vehicle approaching from side,122,135,90,172,74,157.38013505195957,False,False,False,False,False,False,False,True,
Stefaan,00769.mp4,near-miss,Straight at intersection,Other vehicle on the adjacent lane,99,155,90,136,89,96.20344790169185,False,False,False,True,False,False,False,False,
